# FITOPT: [DEFAULT] NONE
# FITOPT:	 NONE
# ----------------------------------------
NVAR: 34
VARNAMES:  CID IDSURVEY TYPE FIELD CUTFLAG_SNANA zCMB zCMBERR zHD zHDERR VPEC VPECERR HOST_LOGMASS HOST_LOGMASS_ERR HOST_LOGsSFR HOST_LOGsSFR_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB PIa DISTCORR
# VERSION_SNANA		 = v10_45j
# TABLE NAME: FITRES
#

SN: psc350613 153 0 NULL 1 0.4147 0.0010 0.4154 0.0010 145.2141 0.0000 10.6320 0.0090 -999.0000 -999.0000 11.1724 10.3715 6.9145 55949.8 1.1 -2.62698e+00 8.01550e-01 -9.62435e-02 5.32805e-02 2.28550e+01 5.78520e-02 1.31788e-05 7.02214e-07 1.03123e-02 -2.59446e-07 -2.30315e-08 42 36.4178 0.7507 0.0227 -0.0197
SN: psc350637 153 0 NULL 1 0.4546 0.0010 0.4549 0.0010 68.5838 0.0000 10.4020 0.2360 -999.0000 -999.0000 10.6853 7.6723 5.6079 55951.3 1.2 -9.82120e-01 9.30460e-01 1.26443e-02 5.70775e-02 2.28402e+01 6.22169e-02 1.35459e-05 7.76233e-07 5.07251e-03 -2.89671e-07 -2.53563e-08 51 45.7034 0.7184 0.0055 -0.0347
SN: psc350699 153 0 NULL 1 0.5246 0.0010 0.5250 0.0010 85.9569 0.0000 11.4680 0.0495 -16.4450 0.0704 12.9086 7.7586 6.0978 55940.9 0.9 3.01560e-01 8.25170e-01 -2.69695e-03 7.34341e-02 2.29601e+01 8.33265e-02 1.23933e-05 9.51146e-07 2.98133e-02 -6.06446e-07 -4.93996e-08 48 56.0290 0.2280 0.9945 -0.0581
SN: psc350869 153 0 NULL 1 0.3830 0.0010 0.3833 0.0010 68.7812 0.0000 9.0470 0.4490 -6.9970 0.4518 22.2739 20.5475 20.3079 55966.5 0.4 1.36633e+00 3.70410e-01 -3.22972e-02 3.47615e-02 2.19971e+01 4.56129e-02 2.88127e-05 1.21045e-06 5.30006e-03 -2.59724e-07 -3.46187e-08 35 48.4920 0.0798 1.0000 -0.0111
SN: psc360027 153 0 NULL 1 0.3584 0.0010 0.3587 0.0010 58.3519 0.0000 11.6070 0.0455 -10.9610 0.0676 14.4870 9.6836 9.5738 55960.3 0.5 -2.60459e+00 5.07800e-01 1.55670e-01 5.36545e-02 2.29159e+01 6.70575e-02 1.22967e-05 7.59471e-07 7.74868e-03 -1.50093e-07 -3.41151e-08 53 41.0838 0.9020 0.7003 -0.0054
SN: psc360060 153 0 NULL 1 0.4374 0.0010 0.4378 0.0010 89.9677 0.0000 11.3940 0.0260 -16.1600 0.0564 7.3605 6.4668 5.5424 55963.4 0.4 -8.82561e-01 6.51340e-01 -3.46338e-02 6.48465e-02 2.26716e+01 8.79454e-02 1.57197e-05 1.27331e-06 1.67951e-02 -5.76556e-07 -5.51686e-08 48 37.8134 0.8772 0.9965 -0.0277
SN: psc360125 153 0 NULL 1 0.3005 0.0010 0.3007 0.0010 53.6478 0.0000 10.7180 0.1220 -9.6110 0.1318 10.4508 8.4745 7.3116 55978.4 0.1 -1.65529e+00 6.91700e-01 1.67080e-01 6.70850e-02 2.26384e+01 8.76968e-02 1.57430e-05 1.27159e-06 2.04543e-02 -4.54717e-07 -6.98189e-08 24 15.9810 0.9154 0.9858 0.0039
SN: psc360137 153 0 NULL 1 0.2173 0.0010 0.2175 0.0010 44.2586 0.0000 11.5880 0.1650 -999.0000 -999.0000 19.8054 12.0226 11.6700 55974.4 0.6 5.76030e-01 5.76490e-01 7.12648e-02 3.92696e-02 2.09894e+01 4.41953e-02 7.17769e-05 2.92170e-06 1.69104e-03 -5.98679e-07 -7.71116e-08 20 18.8366 0.5956 0.0000 0.0056
SN: psc360193 153 0 NULL 1 0.3742 0.0010 0.3748 0.0010 130.2302 0.0000 11.2020 0.0755 -999.0000 -999.0000 16.6350 14.0152 9.1310 55979.6 0.5 -1.21336e+00 5.61090e-01 -5.33744e-02 4.44251e-02 2.23161e+01 5.19367e-02 2.14334e-05 1.02527e-06 6.43678e-03 -3.26960e-07 -2.80157e-08 44 21.2652 0.9990 0.0976 -0.0089
SN: psc360283 153 0 NULL 1 0.4116 0.0010 0.4120 0.0010 83.1431 0.0000 11.0570 0.0100 -10.3210 0.0510 8.9816 7.3838 4.6803 55981.5 0.4 6.40540e-01 7.87010e-01 -9.25264e-03 6.19301e-02 2.23093e+01 6.79558e-02 2.17673e-05 1.36241e-06 -9.89147e-04 -5.66921e-07 -4.32557e-08 50 30.0063 0.9916 0.9955 -0.0188
SN: psc360320 153 0 NULL 1 0.4062 0.0010 0.4066 0.0010 83.4494 0.0000 11.4900 0.0750 -10.7450 0.0901 7.8573 7.1044 5.6572 55966.1 0.4 -1.66811e+00 5.58030e-01 1.90800e-01 7.83569e-02 2.27235e+01 9.89838e-02 1.48435e-05 1.35325e-06 1.15836e-02 -3.71357e-07 -8.57510e-08 51 69.9408 0.0491 0.9983 -0.0173
SN: psc360414 153 0 NULL 1 0.2584 0.0010 0.2585 0.0010 29.5748 0.0000 9.1750 0.1890 -108.7910 0.1955 18.2211 17.9406 13.9691 55961.2 0.1 1.21200e-01 3.27190e-01 -1.02114e-01 4.02043e-02 2.11667e+01 5.92546e-02 6.09738e-05 3.32768e-06 4.50708e-03 -6.83534e-07 -1.09359e-07 27 21.2910 0.8130 1.0000 0.0054
SN: psc360465 153 0 NULL 1 0.4387 0.0010 0.4394 0.0010 153.4650 0.0000 10.8860 0.1290 -9.7230 0.1384 9.2815 7.9298 4.6662 55975.8 1.0 1.88083e+00 9.10320e-01 1.04900e-01 6.65532e-02 2.30337e+01 7.21784e-02 1.12687e-05 7.49130e-07 -1.72344e-03 -3.71897e-07 -2.42281e-08 44 45.8729 0.4358 0.9246 -0.0284
SN: psc360627 153 0 NULL 1 0.3805 0.0010 0.3808 0.0010 62.9301 0.0000 11.1950 0.0635 -9.4630 0.0808 13.1584 12.2581 9.7712 55988.1 0.1 -6.99806e-01 3.36120e-01 -1.81260e-02 3.73929e-02 2.21743e+01 4.80385e-02 2.44585e-05 1.08217e-06 9.80244e-04 -1.85076e-07 -2.54200e-08 54 28.2648 0.9990 1.0000 -0.0104
SN: psc360704 153 0 NULL 1 0.2334 0.0010 0.2336 0.0010 49.1122 0.0000 9.2820 0.1105 -999.0000 -999.0000 12.7639 10.3055 9.9922 55981.0 0.6 -1.02189e+00 6.55280e-01 2.10880e-01 5.48861e-02 2.24849e+01 6.72852e-02 1.81211e-05 1.12300e-06 8.69610e-03 -3.33984e-07 -4.67729e-08 27 33.7614 0.2088 0.0000 0.0046
SN: psc370034 153 0 NULL 1 0.3715 0.0010 0.3718 0.0010 67.2628 0.0000 9.3930 0.2965 -10.7450 0.3007 9.2759 9.1234 7.9510 55987.8 0.6 -6.85528e-01 5.31700e-01 -1.14536e-01 5.19808e-02 2.19632e+01 7.15212e-02 2.96487e-05 1.95306e-06 8.92348e-03 -6.86511e-07 -5.34206e-08 22 25.7469 0.2627 0.9998 -0.0082
SN: psc370075 153 0 NULL 1 0.3008 0.0010 0.3010 0.0010 55.7526 0.0000 9.6580 0.2480 -9.3590 0.2530 15.5179 14.5538 13.9721 55991.1 0.1 -3.28925e-01 5.61820e-01 8.81502e-02 4.67423e-02 2.19291e+01 6.63365e-02 3.02555e-05 1.84856e-06 1.54704e-02 -7.74046e-07 -7.54441e-08 17 14.8540 0.6720 1.0000 0.0039
SN: psc370143 153 0 NULL 1 0.3876 0.0010 0.3880 0.0010 81.0757 0.0000 10.8480 0.3725 -10.4180 0.3758 11.0731 10.8858 9.1463 55995.3 0.6 -1.00381e+00 5.63050e-01 -1.54434e-01 4.52388e-02 2.19413e+01 6.80080e-02 3.03682e-05 1.90219e-06 1.01496e-02 -8.13921e-07 -5.28528e-08 49 53.9881 0.3246 1.0000 -0.0123
SN: psc370328 153 0 NULL 1 0.3725 0.0010 0.3731 0.0010 130.4980 0.0000 10.7770 0.2575 -8.8410 0.2623 19.0069 12.9248 12.6216 56007.6 0.6 -5.24935e-01 4.63710e-01 -2.21589e-02 3.62979e-02 2.20842e+01 4.50928e-02 2.65293e-05 1.10182e-06 3.60966e-03 -2.51044e-07 -2.90033e-08 33 28.9462 0.7137 1.0000 -0.0085
SN: psc370335 153 0 NULL 1 0.3892 0.0010 0.3895 0.0010 62.5950 0.0000 11.5740 0.1225 -999.0000 -999.0000 8.1045 7.6820 4.7320 55996.2 0.7 -1.85730e+00 7.73460e-01 2.92435e-03 8.32743e-02 2.24494e+01 1.12930e-01 1.90254e-05 1.97885e-06 3.18497e-02 -1.17841e-06 -1.14876e-07 45 41.9156 0.6440 0.0899 -0.0127
SN: psc370376 153 0 NULL 1 0.3666 0.0010 0.3669 0.0010 57.8015 0.0000 11.3420 0.0460 -12.5680 0.0679 16.7737 14.7945 12.8466 56011.8 0.4 -1.62248e+00 3.82120e-01 -1.20638e-01 3.73451e-02 2.19035e+01 4.23301e-02 3.12941e-05 1.22008e-06 2.15308e-03 -2.18249e-07 -2.87279e-08 50 52.8940 0.4009 1.0000 -0.0072
SN: psc370395 153 0 NULL 1 0.3324 0.0010 0.3329 0.0010 116.3088 0.0000 10.4040 0.4240 -12.7270 0.4269 16.5760 15.7363 13.3306 55998.1 0.4 -3.08054e-01 3.02160e-01 4.74748e-02 4.00779e-02 2.17728e+01 5.21384e-02 3.50591e-05 1.68359e-06 3.30225e-03 -2.63788e-07 -5.30897e-08 37 35.9007 0.5669 1.0000 0.0002
SN: psc370473 153 0 NULL 1 0.5914 0.0010 0.5919 0.0010 95.8609 0.0000 10.1900 0.1525 -8.8810 0.1605 9.5503 9.5044 7.4151 56016.8 0.8 2.10822e+00 7.04420e-01 -7.73074e-02 4.71430e-02 2.28139e+01 5.97995e-02 1.44408e-05 7.95363e-07 9.19473e-03 -4.24204e-07 -1.51419e-08 52 51.6514 0.5268 0.6562 -0.0779
SN: psc370528 153 0 NULL 1 0.4077 0.0010 0.4080 0.0010 66.1575 0.0000 10.7720 0.2700 -8.7390 0.2746 18.9827 14.2068 12.7051 56019.6 0.4 3.71050e-01 3.84540e-01 -1.23705e-01 3.45893e-02 2.19573e+01 4.35772e-02 3.00727e-05 1.20700e-06 3.73598e-03 -2.95146e-07 -2.53688e-08 51 82.1009 0.0049 1.0000 -0.0177
SN: psc370589 153 0 NULL 1 0.3062 0.0010 0.3067 0.0010 105.8816 0.0000 9.9880 0.2490 -9.8500 0.2540 10.6094 9.3928 7.8319 55998.0 0.9 1.05469e+00 7.29510e-01 5.02271e-02 1.04140e-01 2.10220e+01 1.81670e-01 6.98024e-05 1.16794e-05 3.94903e-02 -6.70851e-06 -1.06882e-06 10 9.8452 0.5444 0.8438 0.0034
SN: psc380006 153 0 NULL 1 0.3065 0.0010 0.3067 0.0010 50.7493 0.0000 9.5030 0.0825 -7.4220 0.0965 29.4532 29.2188 24.9294 56043.2 0.2 6.09040e-01 2.30700e-01 -3.68767e-02 2.76638e-02 2.15341e+01 3.44775e-02 4.35531e-05 1.38303e-06 1.75568e-03 -1.30773e-07 -3.12617e-08 34 55.2723 0.0160 1.0000 0.0034
SN: psc380075 153 0 NULL 1 0.4181 0.0010 0.4185 0.0010 85.3354 0.0000 10.0590 0.3285 -9.9690 0.3323 27.3219 22.1900 19.4938 56035.5 0.4 2.19140e-01 3.64200e-01 -2.10601e-02 2.79071e-02 2.19588e+01 3.21779e-02 3.01093e-05 8.92347e-07 1.90984e-03 -1.43895e-07 -1.83463e-08 41 53.5498 0.1091 1.0000 -0.0205
SN: psc380079 153 0 NULL 1 0.2444 0.0010 0.2445 0.0010 28.3650 0.0000 11.3560 0.0290 -999.0000 -999.0000 31.8073 31.6706 28.7968 56040.8 0.2 3.60910e-01 1.74170e-01 -5.15900e-02 2.48096e-02 2.08181e+01 3.19327e-02 8.40978e-05 2.47341e-06 1.04561e-03 -1.56514e-07 -5.18877e-08 48 45.8083 0.6033 0.0000 0.0050
SN: psc380087 153 0 NULL 1 0.1472 0.0010 0.1473 0.0010 17.4196 0.0000 8.6160 0.8440 -999.0000 -999.0000 83.1065 65.1467 57.0884 56035.9 0.1 7.04580e-01 1.17720e-01 -7.94588e-02 2.44138e-02 1.93733e+01 3.00308e-02 3.16718e-04 8.76022e-06 2.83881e-04 -2.42149e-07 -1.83881e-07 25 17.5916 0.8901 0.0000 0.0100
SN: psc380095 153 0 NULL 1 0.2364 0.0010 0.2365 0.0010 28.5861 0.0000 10.6520 0.1700 -999.0000 -999.0000 22.9213 22.7047 21.0123 56033.0 0.3 5.72392e-02 2.90970e-01 3.20648e-02 3.08759e-02 2.10618e+01 3.69094e-02 6.72064e-05 2.28467e-06 1.19610e-03 -2.06556e-07 -5.70642e-08 30 44.2496 0.0580 0.0000 0.0047
SN: psc380145 153 0 NULL 1 0.4846 0.0010 0.4849 0.0010 59.7039 0.0000 10.6090 0.1450 -8.3760 0.1534 8.6281 6.6988 6.0669 56031.9 0.3 -8.39223e-01 6.80490e-01 -1.09434e-01 5.67250e-02 2.29484e+01 6.35714e-02 1.23870e-05 7.25276e-07 5.86064e-03 -2.58987e-07 -1.88766e-08 54 50.7024 0.6024 0.9996 -0.0458
SN: psc380177 153 0 NULL 1 0.1848 0.0010 0.1851 0.0010 65.4600 0.0000 10.1320 0.0940 -999.0000 -999.0000 6.0499 5.8051 3.3042 56030.5 0.9 -2.55086e+00 4.77500e-01 4.38442e-02 7.92590e-01 2.29517e+01 5.26940e-01 1.17458e-05 5.70058e-06 -4.08865e-01 2.68800e-06 -4.84091e-06 12 8.9438 0.7772 0.0000 0.0086
SN: psc380218 153 0 NULL 1 0.3535 0.0010 0.3541 0.0010 124.3835 0.0000 11.0020 0.1095 -999.0000 -999.0000 10.2173 7.3849 6.3987 56031.7 1.1 -8.29742e-01 9.58090e-01 -2.81989e-01 5.67916e-02 2.31948e+01 7.23800e-02 9.50209e-06 6.33452e-07 1.46774e-02 -3.33399e-07 -1.84815e-08 21 20.9523 0.5237 0.0064 -0.0044
SN: psc380287 153 0 NULL 1 0.3487 0.0010 0.3489 0.0010 53.7505 0.0000 10.8030 0.2815 -9.0180 0.2859 13.9322 9.2561 9.1760 56043.9 0.2 7.31816e-02 4.43630e-01 2.04680e-01 4.74551e-02 2.24915e+01 5.94318e-02 1.81435e-05 9.93155e-07 8.02665e-03 -2.43090e-07 -3.76141e-08 34 38.5953 0.3103 1.0000 -0.0033
SN: psc380312 153 0 NULL 1 0.3047 0.0010 0.3052 0.0010 106.2988 0.0000 10.0440 0.1935 -999.0000 -999.0000 5.5262 5.4838 4.9523 56005.0 0.6 2.32057e+00 9.36130e-01 2.91510e-01 8.70198e-02 2.31900e+01 1.19040e-01 9.47551e-06 1.03893e-06 1.84045e-02 -4.18241e-07 -7.81841e-08 34 35.5064 0.4444 0.0000 0.0035
SN: psc380358 153 0 NULL 1 0.5311 0.0010 0.5316 0.0010 106.2322 0.0000 10.7020 0.3360 -999.0000 -999.0000 10.0013 8.5855 7.8866 56037.5 1.0 6.57310e-01 9.28330e-01 1.19990e-01 8.37065e-03 2.31905e+01 5.58731e-02 1.00428e-05 5.16813e-07 2.87918e-04 -3.06057e-07 -4.33432e-10 38 44.4527 0.2529 0.1036 -0.0601
SN: psc380379 153 0 NULL 1 0.2830 0.0010 0.2832 0.0010 34.8077 0.0000 11.6370 0.0630 -10.9720 0.0804 19.0651 15.4686 11.4707 56051.2 0.3 -3.73176e-01 3.03230e-01 1.55430e-01 3.76168e-02 2.17402e+01 5.17735e-02 3.59495e-05 1.71426e-06 4.24452e-03 -3.18789e-07 -5.33333e-08 42 41.7185 0.5269 1.0000 0.0055
SN: psc380392 153 0 NULL 1 0.4499 0.0010 0.4504 0.0010 94.4113 0.0000 9.6100 0.2535 -999.0000 0.2584 13.6131 12.9982 10.2391 56047.7 0.6 1.00176e+00 6.21500e-01 3.23673e-02 4.15551e-02 2.27346e+01 5.39564e-02 1.49044e-05 7.40684e-07 5.23282e-03 -3.05238e-07 -1.76861e-08 37 36.0892 0.5581 1.0000 -0.0329
SN: psc380424 153 0 NULL 1 0.3629 0.0010 0.3631 0.0010 41.9200 0.0000 11.6430 0.0410 -9.6880 0.0647 11.6458 9.7985 7.7794 56052.9 0.5 1.24240e-01 6.16940e-01 -6.97656e-02 4.68518e-02 2.17360e+01 6.88196e-02 3.64863e-05 2.31269e-06 1.19995e-02 -1.07687e-06 -6.84824e-08 41 45.0036 0.3473 1.0000 -0.0063
SN: psc380438 153 0 NULL 1 0.4225 0.0010 0.4229 0.0010 89.3893 0.0000 9.1370 0.2875 -7.9150 0.2918 20.9235 18.5030 14.0551 56052.9 0.4 1.52520e+00 5.66940e-01 -3.78159e-02 3.28618e-02 2.22242e+01 5.12082e-02 2.36044e-05 1.11329e-06 6.60254e-03 -4.96951e-07 -2.38500e-08 33 37.0189 0.3314 1.0000 -0.0217
SN: psc380454 153 0 NULL 1 0.3456 0.0010 0.3458 0.0010 43.1259 0.0000 11.4640 0.0090 -22.9410 0.0508 9.7708 8.8846 5.2430 56048.6 0.6 -6.47123e-01 5.09290e-01 3.56302e-02 5.47993e-02 2.23358e+01 6.82383e-02 2.09264e-05 1.31522e-06 7.56447e-03 -4.06765e-07 -3.51670e-08 47 49.5897 0.3704 1.0000 -0.0026
SN: psc390040 153 0 NULL 1 0.5719 0.0010 0.5725 0.0010 121.6555 0.0000 11.4370 0.0850 -10.9050 0.0986 11.8382 6.0267 5.8784 56038.9 1.0 5.29140e-01 8.37880e-01 -1.07805e-01 4.75690e-02 2.29737e+01 5.66397e-02 1.24061e-05 6.47191e-07 4.78260e-03 -3.18034e-07 -2.54455e-09 41 28.5392 0.9439 0.7572 -0.0728
SN: psc390124 153 0 NULL 1 0.4562 0.0010 0.4567 0.0010 92.9753 0.0000 9.3050 0.3455 -999.0000 -999.0000 6.2600 4.7204 4.5009 56048.3 0.7 -1.74337e+00 8.42040e-01 -1.96308e-01 8.47048e-02 2.38725e+01 9.16686e-02 5.23807e-06 4.42250e-07 5.14957e-03 -1.87622e-07 -3.30223e-09 37 57.0941 0.0240 0.0023 -0.0355
SN: psc390229 153 0 NULL 1 0.4234 0.0010 0.4237 0.0010 66.7805 0.0000 9.5040 0.1735 -7.7700 0.1806 15.1094 13.9458 8.8927 56059.0 0.9 -9.20242e-01 7.09480e-01 -3.14454e-02 5.31922e-02 2.24003e+01 6.59462e-02 2.00740e-05 1.21927e-06 2.29396e-02 -6.71784e-07 -5.09919e-08 21 16.9913 0.7638 1.0000 -0.0219
SN: psc390271 153 0 NULL 1 0.5490 0.0010 0.5491 0.0010 11.7422 0.0000 11.7440 0.1165 -10.7450 0.1268 10.1386 8.1168 7.6785 56060.3 0.3 -1.01260e-01 9.32600e-01 1.34210e-01 7.49964e-02 2.32012e+01 6.51735e-02 9.99413e-06 5.99918e-07 1.28695e-02 -2.47641e-07 -3.15228e-08 28 32.3977 0.3027 0.9959 -0.0656
SN: psc390441 153 0 NULL 1 0.0817 0.0010 0.0820 0.0010 72.6966 0.0000 10.2540 0.0790 -999.0000 -999.0000 34.6257 28.1074 21.8572 56057.9 1.2 -4.37885e-01 4.74330e-01 2.83560e-01 3.72018e-02 1.97917e+01 7.23608e-02 2.15944e-04 1.43920e-05 -4.15013e-03 1.90412e-06 -3.20231e-07 6 5.8956 0.5520 0.0000 0.0075
SN: psc390479 153 0 NULL 1 0.5265 0.0010 0.5268 0.0010 66.0212 0.0000 11.3600 0.0560 -11.7230 0.0751 6.1764 5.9089 5.8865 56052.6 0.8 -1.72646e+00 7.24830e-01 3.29864e-02 7.99714e-02 2.29192e+01 9.37156e-02 1.28753e-05 1.11133e-06 2.19545e-02 -5.71447e-07 -5.75995e-08 45 30.7933 0.9584 0.9990 -0.0586
SN: psc390505 153 0 NULL 1 0.3891 0.0010 0.3891 0.0010 4.7263 0.0000 9.9410 0.3650 -999.0000 -999.0000 15.2825 11.3400 10.1012 56049.0 0.1 2.45243e+00 6.58640e-01 2.59808e-02 4.89096e-02 2.22564e+01 7.44391e-02 2.27253e-05 1.55807e-06 1.20756e-02 -7.50916e-07 -5.97650e-08 28 31.1652 0.3577 0.0765 -0.0126
SN: psc390574 153 0 NULL 1 0.3640 0.0010 0.3642 0.0010 43.3959 0.0000 11.0120 0.0600 -11.3280 0.0781 15.2964 9.9441 9.7394 56070.4 0.6 -1.97695e+00 5.68740e-01 -5.35878e-02 4.62924e-02 2.21096e+01 6.80168e-02 2.58687e-05 1.62057e-06 8.70789e-03 -5.65736e-07 -3.78918e-08 27 21.2995 0.8126 0.7628 -0.0066
SN: psc390578 153 0 NULL 1 0.4900 0.0010 0.4903 0.0010 59.8887 0.0000 11.4530 0.0060 -9.3130 0.0504 27.0519 14.4855 9.9806 56064.9 0.6 6.71078e-05 3.81910e-01 -1.06851e-01 3.70806e-02 2.21378e+01 3.54475e-02 2.61737e-05 8.54526e-07 8.38477e-04 -1.26287e-07 -8.71181e-09 31 34.1024 0.3668 0.9973 -0.0475
SN: psc390610 153 0 NULL 1 0.5320 0.0010 0.5326 0.0010 108.6263 0.0000 11.2870 0.0155 -11.1200 0.0523 10.7294 9.6834 8.5368 56067.6 0.3 -6.58453e-01 8.69370e-01 -1.23748e-01 4.72254e-02 2.27495e+01 5.56177e-02 1.50796e-05 7.72464e-07 7.05882e-03 -3.44263e-07 -3.65690e-09 19 28.4248 0.0756 0.5984 -0.0604
SN: psc390640 153 0 NULL 1 0.2483 0.0010 0.2483 0.0010 5.3523 0.0000 9.1470 0.4480 -999.0000 -999.0000 10.4834 8.7736 7.1138 56071.1 0.9 1.01918e+00 9.49190e-01 1.62580e-01 6.00376e-02 2.30275e+01 8.64600e-02 1.09896e-05 8.75129e-07 2.83547e-02 -5.34710e-07 -4.17738e-08 26 42.9549 0.0264 0.0000 0.0051
SN: psc400061 153 0 NULL 1 0.4797 0.0010 0.4797 0.0010 7.1922 0.0000 11.4560 0.3550 -11.9870 0.3585 12.8067 12.1525 8.2735 56089.1 0.9 -5.41790e-01 4.18459e-02 -5.22188e-02 3.85040e-01 2.28526e+01 6.99499e-02 1.35104e-05 8.70427e-07 9.80554e-03 -1.02152e-07 -1.88061e-08 16 11.7351 0.8159 0.9949 -0.0442
SN: psc400106 153 0 NULL 1 0.5088 0.0010 0.5089 0.0010 12.1138 0.0000 11.5500 0.0380 -42.4600 0.0628 15.4576 9.6833 8.0403 56085.8 1.4 -8.21742e-01 7.84080e-01 -8.37074e-02 6.70585e-02 2.26941e+01 6.92534e-02 1.57616e-05 1.00535e-06 2.76907e-02 -5.71718e-07 -4.20828e-08 21 15.1685 0.8549 0.9997 -0.0531
SN: psc400204 153 0 NULL 1 0.4539 0.0010 0.4542 0.0010 53.6132 0.0000 11.3270 0.0120 -999.0000 -999.0000 13.4111 10.0218 7.2211 56084.3 1.6 -1.19005e+00 9.93870e-01 7.23235e-02 9.66556e-02 2.28305e+01 1.23270e-01 1.36633e-05 1.55122e-06 6.71776e-02 -1.30258e-06 -1.30018e-07 18 15.5586 0.6865 0.9164 -0.0344
SN: psc420138 153 0 NULL 1 0.4266 0.0010 0.4259 0.0010 -156.2870 0.0000 10.4460 0.1515 -9.4970 0.1595 13.0020 12.7246 6.1389 56142.5 0.4 -1.39253e-01 8.46530e-01 -2.51617e-01 6.15955e-02 2.22448e+01 7.69374e-02 2.31828e-05 1.64278e-06 2.91835e-02 -1.03833e-06 -7.90785e-08 25 31.9515 0.1947 0.9479 -0.0228
SN: psc420171 153 0 NULL 1 0.4076 0.0010 0.4069 0.0010 -145.6910 0.0000 10.2900 0.4695 -999.0000 -999.0000 11.6826 10.7912 7.5739 56158.7 0.2 -6.87417e-01 5.75890e-01 3.00121e-02 1.33006e-02 2.26051e+01 5.06296e-02 1.65557e-05 7.72018e-07 6.02325e-04 -2.86152e-07 -2.18525e-09 43 54.9892 0.1239 0.0033 -0.0174
SN: psc420206 153 0 NULL 1 0.5036 0.0010 0.5027 0.0010 -184.0910 0.0000 11.2690 0.1430 -8.4450 0.1515 13.6680 9.5667 6.7598 56163.8 1.0 1.28871e+00 7.41590e-01 4.51942e-02 5.68649e-02 2.29477e+01 6.09043e-02 1.24570e-05 6.98774e-07 -4.57733e-03 -2.83456e-07 -9.24237e-09 42 39.8625 0.6082 0.9997 -0.0512
SN: psc420246 153 0 NULL 1 0.3956 0.0010 0.3949 0.0010 -145.0840 0.0000 9.9320 0.4830 -999.0000 -999.0000 17.1592 14.0055 7.6194 56142.8 0.8 -2.71815e-01 8.43760e-01 -5.55563e-02 5.81783e-02 2.22154e+01 7.49622e-02 2.36337e-05 1.63173e-06 2.15990e-02 -8.08188e-07 -8.03449e-08 24 24.8030 0.4735 0.4299 -0.0142
SN: psc420259 153 0 NULL 1 0.2799 0.0010 0.2796 0.0010 -66.1161 0.0000 10.8160 0.0410 -9.1150 0.0647 22.3231 19.3775 16.9271 56158.7 0.7 -7.37066e-01 4.89480e-01 3.04675e-02 3.41078e-02 2.15793e+01 4.54939e-02 4.16821e-05 1.74654e-06 2.51864e-03 -1.84558e-07 -4.60905e-08 22 7.9968 0.9984 0.9996 0.0059
SN: psc420350 153 0 NULL 1 0.4300 0.0010 0.4295 0.0010 -104.3390 0.0000 9.1760 0.8095 -999.0000 0.8110 35.9517 24.7052 17.4310 56149.4 0.1 -1.72516e+00 3.86440e-01 8.61232e-02 3.88072e-02 2.15377e+01 5.09877e-02 4.45271e-05 2.09105e-06 4.32149e-03 -4.44580e-07 -6.72159e-08 19 35.0585 0.0198 1.0000 -0.0243
SN: psc420355 153 0 NULL 1 0.4095 0.0010 0.4088 0.0010 -146.6710 0.0000 11.8010 0.0995 -110.2220 0.1114 6.5358 5.9345 5.7618 56167.3 1.0 -7.70086e-01 7.44630e-01 -2.74451e-02 7.09759e-02 2.21134e+01 8.69418e-02 2.60509e-05 2.08606e-06 1.30523e-02 -7.98809e-07 -6.98685e-08 44 42.6339 0.5727 0.9995 -0.0179
SN: psc420435 153 0 NULL 1 0.3174 0.0010 0.3169 0.0010 -113.5000 0.0000 11.0160 0.0445 -19.0410 0.0669 23.7810 22.2518 9.7851 56172.2 0.3 -2.52301e-01 2.61590e-01 3.03314e-02 3.75183e-02 2.16087e+01 4.59443e-02 4.06962e-05 1.72211e-06 5.95819e-04 -1.75222e-07 -4.93333e-08 38 33.3246 0.7258 1.0000 0.0024
SN: psc440003 153 0 NULL 1 0.2968 0.0010 0.2963 0.0010 -108.4700 0.0000 11.1380 0.0195 -27.2760 0.0537 11.0066 8.7499 3.9254 56180.3 0.8 -1.56257e+00 4.90160e-01 -6.13906e-02 7.34400e-02 2.15816e+01 8.47830e-02 4.16515e-05 3.25248e-06 3.49797e-04 -6.04291e-07 -1.33864e-07 40 34.3763 0.7581 0.9815 0.0043
SN: psc440012 153 0 NULL 1 0.3892 0.0010 0.3885 0.0010 -142.4100 0.0000 9.7900 0.2650 -9.8300 0.2697 8.7562 5.6676 5.3513 56187.2 0.8 7.66850e-01 9.71730e-01 9.66344e-02 8.61291e-02 2.22025e+01 1.49900e-01 2.38784e-05 3.29678e-06 3.88081e-02 -2.63358e-06 -2.21480e-07 44 33.0586 0.9065 0.8788 -0.0125
SN: psc440201 153 0 NULL 1 0.4401 0.0010 0.4393 0.0010 -157.3390 0.0000 10.6680 0.4010 -10.9240 0.4041 17.5176 16.4581 13.6912 56217.5 0.8 -6.21306e-01 9.10220e-01 6.71701e-03 3.71358e-02 2.22813e+01 4.32040e-02 2.25330e-05 8.96641e-07 9.34990e-03 -3.66277e-07 -2.27767e-08 24 23.2996 0.5601 0.9985 -0.0283
