Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[799]  -0.79    0.01   1.79  -4.69  -1.91  -0.62   0.52   2.17  31232    1.0
outl_loglike[800]   4.29  2.0e-3    0.3   3.73   4.09   4.28   4.48    4.9  22640    1.0
outl_loglike[801]   4.01  2.2e-3   0.41   3.14   3.76   4.03   4.28   4.76  34771    1.0
outl_loglike[802]   0.64  6.9e-3   1.36   -2.5  -0.16   0.79   1.61   2.91  38955    1.0
outl_loglike[803]   4.08  3.2e-3   0.47    2.9   3.88   4.14   4.38   4.83  21825    1.0
outl_loglike[804]   4.04  4.3e-3   0.55   2.68   3.84   4.12   4.37   4.82  15973    1.0
outl_loglike[805]   4.08  2.4e-3   0.41   3.17   3.84    4.1   4.35   4.81  30150    1.0
outl_loglike[806]   4.01  2.4e-3   0.44   2.99   3.77   4.06   4.31   4.77  34362    1.0
outl_loglike[807]   4.11  2.6e-3   0.43   3.07   3.91   4.16   4.38   4.83  28396    1.0
outl_loglike[808]   4.12  2.4e-3    0.4   3.23   3.89   4.15   4.38   4.84  27213    1.0
outl_loglike[809]  -2.05    0.01   1.91  -6.07  -3.28  -1.93   -0.7   1.29  23350    1.0
outl_loglike[810]   4.22  2.6e-3   0.35   3.48   4.01   4.23   4.44   4.88  18623    1.0
outl_loglike[811]   3.62  3.8e-3   0.63   2.12    3.3   3.72   4.06   4.58  27601    1.0
outl_loglike[812]   3.54  5.6e-3   0.99   1.05   3.18    3.8   4.17    4.7  31163    1.0
outl_loglike[813]   4.03  2.6e-3   0.46   2.96   3.79   4.08   4.34   4.81  30540    1.0
outl_loglike[814]   4.19  2.2e-3   0.35   3.45   3.98    4.2   4.42   4.86  25740    1.0
outl_loglike[815] -39.31    0.07  11.82 -65.37 -46.61 -38.17 -30.85 -19.27  25520    1.0
outl_loglike[816] -868.3    0.94 114.97  -1118 -939.7 -859.1 -787.0 -668.7  15022    1.0
outl_loglike[817]  -5.42    0.01   1.97  -9.68  -6.61  -5.28  -4.07  -1.95  27737    1.0
outl_loglike[818] -25.14    0.04   6.19 -38.78 -28.96 -24.64 -20.75 -14.51  21849    1.0
outl_loglike[819]   3.52  3.9e-3   0.65   2.06   3.14   3.58   3.98   4.61  28269    1.0
outl_loglike[820]    3.8  2.2e-3   0.42   2.94   3.54   3.82   4.08   4.59  34724    1.0
outl_loglike[821]   2.63  4.5e-3   0.74   1.06   2.17   2.67   3.15   3.98  27035    1.0
outl_loglike[822]   4.19  2.1e-3   0.33   3.55   3.98   4.19   4.41   4.85  24852    1.0
outl_loglike[823]  -5.21    0.01   2.09  -9.73  -6.48  -5.06  -3.79  -1.48  25603    1.0
outl_loglike[824]    4.3  2.0e-3   0.29   3.76    4.1   4.29   4.49   4.91  22241    1.0
outl_loglike[825]  -0.86    0.03   3.93 -10.27  -3.29    0.2   2.23   4.02  20069    1.0
outl_loglike[826]    4.3  2.0e-3    0.3   3.75    4.1   4.29   4.49   4.91  21673    1.0
outl_loglike[827]   4.32  1.9e-3   0.29   3.81   4.13   4.31   4.51   4.92  22017    1.0
outl_loglike[828]   2.32  6.1e-3   1.15  -0.42   1.72   2.49   3.13   4.09  36310    1.0
outl_loglike[829] -24.06    0.04    6.4  -38.3 -27.97 -23.49 -19.54 -13.13  26415    1.0
outl_loglike[830]    4.3  2.0e-3   0.29   3.77    4.1   4.29   4.49   4.91  22072    1.0
outl_loglike[831]  -0.41  8.9e-3   1.63  -3.99   -1.4  -0.27   0.75   2.36  33384    1.0
outl_loglike[832]   3.07  4.3e-3   0.69   1.58   2.64   3.12   3.56    4.3  26220    1.0
outl_loglike[833]   3.65  2.6e-3   0.46    2.7   3.36   3.66   3.96   4.52  31955    1.0
outl_loglike[834]   4.15  2.4e-3   0.39   3.31   3.93   4.17    4.4   4.86  26075    1.0
outl_loglike[835] -13.92    0.03   4.21 -23.15 -16.51 -13.57 -10.89  -6.79  21477    1.0
outl_loglike[836]   4.32  1.9e-3   0.29    3.8   4.12    4.3    4.5   4.91  22394    1.0
outl_loglike[837]   2.69  6.2e-3   0.92   0.67   2.14   2.79   3.34   4.21  21908    1.0
outl_loglike[838]   0.55    0.01   1.54   -2.9  -0.39   0.72   1.66   3.08  21810    1.0
outl_loglike[839]   4.26  2.0e-3   0.31   3.69   4.06   4.26   4.46   4.88  23576    1.0
outl_loglike[840]   3.81  2.3e-3   0.46   2.79   3.53   3.84   4.12   4.63  40731    1.0
outl_loglike[841]   4.32  1.9e-3   0.29    3.8   4.12   4.31    4.5   4.92  22101    1.0
outl_loglike[842]    4.2  2.0e-3   0.33   3.55   3.99   4.21   4.42   4.86  27376    1.0
outl_loglike[843]   1.39  5.3e-3   1.01  -0.82   0.78   1.46   2.08   3.17  36670    1.0
outl_loglike[844]   3.39  3.7e-3   0.73    1.7   2.99   3.49    3.9   4.54  39149    1.0
outl_loglike[845]  -6.12    0.02   2.34 -11.19  -7.54  -5.93  -4.49  -2.04  22815    1.0
outl_loglike[846]    4.3  2.0e-3    0.3   3.76    4.1   4.29   4.49   4.91  21799    1.0
outl_loglike[847]   4.29  2.0e-3    0.3   3.73   4.09   4.29   4.49   4.91  22220    1.0
outl_loglike[848]    4.1  2.3e-3   0.38   3.33   3.86   4.11   4.35   4.82  25687    1.0
outl_loglike[849]   3.96  2.2e-3   0.39   3.15   3.71   3.97   4.22    4.7  30736    1.0
outl_loglike[850]   3.82  3.6e-3   0.67   2.14   3.52   3.96   4.26   4.76  34099    1.0
outl_loglike[851]   1.22  5.6e-3   1.14  -1.38   0.57   1.34   2.01   3.11  41405    1.0
outl_loglike[852]   4.16  2.0e-3   0.33   3.52   3.94   4.16   4.38   4.82  27210    1.0
outl_loglike[853]    4.3  2.0e-3    0.3   3.76    4.1   4.29   4.49   4.91  22232    1.0
outl_loglike[854]  -2.22    0.03   3.45  -9.98  -4.41   -1.8   0.48   2.93  16801    1.0
outl_loglike[855]   4.22  2.1e-3   0.33   3.58   4.01   4.22   4.43   4.87  25046    1.0
outl_loglike[856]   4.25  2.1e-3   0.32   3.63   4.04   4.24   4.46   4.89  22791    1.0
outl_loglike[857]   3.16  4.1e-3   0.89   1.06   2.69    3.3   3.78   4.47  46017    1.0
outl_loglike[858]  -6.55    0.02   3.25 -13.65  -8.55  -6.31  -4.28  -0.85  25683    1.0
outl_loglike[859]   4.26  1.9e-3    0.3   3.71   4.06   4.26   4.46   4.88  26230    1.0
outl_loglike[860]   3.09  3.4e-3   0.74   1.45   2.66   3.16    3.6   4.32  47938    1.0
outl_loglike[861]   4.12  2.3e-3   0.37   3.37   3.89   4.13   4.36   4.82  25382    1.0
outl_loglike[862]    3.3  3.7e-3   0.62   1.96   2.91   3.34   3.74   4.42  29057    1.0
outl_loglike[863]   2.15  6.0e-3   0.99  -0.04   1.56   2.24   2.85   3.85  27349    1.0
outl_loglike[864]   4.25  1.9e-3   0.31   3.67   4.04   4.24   4.45   4.87  24930    1.0
outl_loglike[865]   4.21  1.8e-3   0.32   3.57   4.01   4.21   4.41   4.83  31119    1.0
outl_loglike[866]   4.24  2.1e-3   0.32   3.62   4.03   4.24   4.45   4.88  23957    1.0
outl_loglike[867]  -0.74    0.02   2.48  -6.35   -2.3  -0.38   1.17   3.04  24925    1.0
outl_loglike[868]   4.31  2.0e-3   0.29   3.78    4.1   4.29   4.49   4.91  21465    1.0
outl_loglike[869]   4.29  2.0e-3    0.3   3.73   4.09   4.28   4.48    4.9  22628    1.0
outl_loglike[870]   4.06  2.3e-3   0.44    3.0   3.85   4.11   4.33   4.77  35397    1.0
outl_loglike[871]   3.79  2.9e-3   0.51   2.67   3.48   3.83   4.14   4.69  31494    1.0
outl_loglike[872]   4.24  2.3e-3   0.33   3.57   4.03   4.24   4.45   4.89  21598    1.0
outl_loglike[873]   3.68  4.0e-3   0.68   2.06   3.31   3.78   4.15   4.73  28449    1.0
outl_loglike[874]   1.33  8.0e-3   1.21  -1.37    0.6   1.45   2.19   3.36  22882    1.0
outl_loglike[875]   2.17  4.6e-3   1.01  -0.13   1.59   2.29   2.87   3.79  48504    1.0
outl_loglike[876]   3.98  2.3e-3   0.38   3.21   3.74   3.99   4.24   4.73  27965    1.0
outl_loglike[877]  -5.22    0.01   2.39  -10.4   -6.7  -5.03  -3.56  -1.01  28930    1.0
outl_loglike[878]   3.77  2.2e-3   0.43   2.87    3.5   3.78   4.05   4.57  36412    1.0
outl_loglike[879]   4.16  2.0e-3   0.34   3.47   3.94   4.17   4.39   4.83  29063    1.0
outl_loglike[880]   2.65  3.2e-3   0.68   1.21   2.23   2.69   3.11   3.88  46356    1.0
outl_loglike[881]   3.63  3.0e-3   0.52   2.52   3.31   3.66   3.98   4.56  30865    1.0
outl_loglike[882] -14.52    0.02   3.15 -21.33 -16.43  -14.3 -12.34  -9.02  21225    1.0
outl_loglike[883]   3.01  3.0e-3   0.64   1.64   2.62   3.05   3.45   4.15  46232    1.0
outl_loglike[884] -12.55    0.04   5.17 -23.93 -15.73 -12.08  -8.86  -3.82  16683    1.0
outl_loglike[885]   4.31  1.9e-3   0.29   3.78   4.11   4.29   4.49   4.91  22681    1.0
outl_loglike[886]  -4.77    0.02   2.78 -10.73  -6.51  -4.62  -2.85   0.26  33792    1.0
lp__              -241.1    0.49  46.03 -332.0 -271.7 -240.3 -209.8 -151.7   8778    1.0

Samples were drawn using NUTS at Tue Sep 17 03:48:56 2019.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
