# FITOPT: ->FITOPT000
# FITOPT:	 NONE
# ----------------------------------------
NVAR: 34
VARNAMES:  CID IDSURVEY TYPE FIELD CUTFLAG_SNANA zCMB zCMBERR zHD zHDERR VPEC VPEC_ERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB PIa DISTCORR
# VERSION_SNANA		 = v10_45j
# TABLE NAME: FITRES
#

SN: psc480943 15 0 NULL 1 0.4039 0.0010 0.4039 0.0010 0.0000 0.0000 10.6070 0.4950 10.3226 9.4621 4.9906 56340.7 0.8 2.55400e-01 8.06300e-01 1.57600e-01 6.76573e-02 2.26159e+01 8.81926e-02 1.63259e-05 1.32613e-06 7.62369e-03 -6.49030e-07 -5.90750e-08 50 37.5524 0.9197 0.9751 -0.0131
SN: psc480945 15 0 NULL 1 0.5663 0.0010 0.5663 0.0010 0.0000 0.0000 11.3200 0.0585 12.3789 11.3249 7.1502 56349.2 0.6 1.85045e-02 5.00800e-01 -1.28139e-01 5.41823e-02 2.29763e+01 6.17230e-02 1.23107e-05 6.99854e-07 5.49987e-03 -2.37506e-07 -1.78563e-08 59 75.0056 0.0918 1.0000 -0.0670
SN: psc490001 15 0 NULL 1 0.3047 0.0010 0.3047 0.0010 0.0000 0.0000 11.0860 0.0145 17.3857 14.3668 9.7692 56354.2 0.5 -1.12967e-01 3.76200e-01 -7.87656e-02 4.08722e-02 2.13943e+01 4.88478e-02 4.96048e-05 2.23175e-06 3.74657e-03 -3.52838e-07 -5.92826e-08 43 36.3307 0.7877 1.0000 0.0019
SN: psc490015 15 0 NULL 1 0.2827 0.0010 0.2827 0.0010 0.0000 0.0000 10.5500 0.1500 18.9457 17.9606 16.9046 56360.3 0.5 -3.47729e-01 3.70900e-01 -6.99446e-02 3.24424e-02 2.12343e+01 4.49405e-02 5.74249e-05 2.37692e-06 3.25835e-03 -4.41760e-07 -6.01612e-08 47 33.9250 0.9379 1.0000 0.0029
SN: psc490156 15 0 NULL 1 0.2205 0.0010 0.2205 0.0010 0.0000 0.0000 9.6370 0.2325 12.3215 10.4244 7.5154 56358.8 1.3 -1.91462e+00 9.58500e-01 1.41800e-01 7.04130e-02 2.28301e+01 8.54649e-02 1.31712e-05 1.03679e-06 -4.32385e-04 -3.11744e-07 -5.39295e-08 22 19.0922 0.6396 -99.0000 0.0058
SN: psc490191 15 0 NULL 1 0.3535 0.0010 0.3535 0.0010 0.0000 0.0000 10.3110 0.1740 9.2183 8.1275 7.8134 56362.9 0.8 -5.65529e-01 7.11300e-01 2.37200e-01 6.28906e-02 2.26643e+01 8.88091e-02 1.55014e-05 1.26795e-06 7.86351e-03 -4.50930e-07 -6.34557e-08 49 45.7632 0.6440 -99.0000 -0.0052
SN: psc490199 15 0 NULL 1 0.6035 0.0010 0.6035 0.0010 0.0000 0.0000 11.6750 0.0585 9.5533 5.2032 4.9621 56357.5 0.9 -1.04595e+00 7.44000e-01 -1.63197e-01 6.97561e-02 2.32229e+01 7.83004e-02 9.89736e-06 7.13771e-07 -3.19783e-03 -2.30061e-07 2.47483e-09 60 58.2272 0.5770 0.9980 -0.0767
SN: psc490203 15 0 NULL 1 0.2643 0.0010 0.2643 0.0010 0.0000 0.0000 11.4030 0.0160 25.0138 13.9366 12.2348 56362.7 0.5 -2.72262e-01 4.10800e-01 -1.30798e-01 3.51640e-02 2.12428e+01 4.96778e-02 5.69343e-05 2.60502e-06 4.26933e-03 -6.44259e-07 -6.38347e-08 47 38.0324 0.8481 1.0000 0.0038
SN: psc490289 15 0 NULL 1 0.5817 0.0010 0.5817 0.0010 0.0000 0.0000 10.8830 0.5225 12.8649 12.8272 12.6696 56364.0 0.7 5.19600e-01 6.39400e-01 -2.40915e-01 3.84820e-02 2.28507e+01 5.56668e-02 1.38713e-05 7.11194e-07 8.85182e-03 -3.36861e-07 -1.28949e-08 58 53.1521 0.6898 0.8313 -0.0710
SN: psc490402 15 0 NULL 1 0.4954 0.0010 0.4954 0.0010 0.0000 0.0000 11.9970 0.5435 9.6140 8.5736 6.6115 56367.0 0.0 -8.75394e-01 7.27700e-01 9.24718e-02 6.32219e-02 2.27081e+01 9.80932e-02 1.54699e-05 1.39766e-06 1.18029e-02 -8.33841e-07 -5.03483e-08 39 33.0084 0.7754 -99.0000 -0.0468
SN: psc490403 15 0 NULL 1 0.5241 0.0010 0.5241 0.0010 0.0000 0.0000 10.7440 0.3030 14.4092 8.6944 5.8886 56349.5 1.0 1.85340e+00 9.34700e-01 1.14100e-01 6.77502e-02 2.29803e+01 7.78642e-02 1.21420e-05 8.70772e-07 1.71793e-02 -6.13351e-07 -3.48937e-08 53 38.9340 0.9390 1.0000 -0.0560
SN: psc490434 15 0 NULL 1 0.5978 0.0010 0.5978 0.0010 0.0000 0.0000 11.8170 0.0820 9.1497 6.7993 4.9307 56351.3 0.8 -3.70773e-01 6.11100e-01 -1.85165e-01 6.30043e-02 2.30384e+01 7.50110e-02 1.17142e-05 8.09306e-07 1.17166e-02 -3.30393e-07 -1.29794e-08 63 52.5568 0.8459 0.9999 -0.0752
SN: psc490442 15 0 NULL 1 0.2994 0.0010 0.2994 0.0010 0.0000 0.0000 11.0510 0.2105 17.7750 17.2562 13.2272 56357.2 0.7 -1.96275e+00 4.04200e-01 -7.98425e-02 3.77083e-02 2.16030e+01 4.61537e-02 4.09169e-05 1.73934e-06 2.93095e-03 -2.05376e-07 -5.10701e-08 45 43.3470 0.5422 1.0000 0.0022
SN: psc490488 15 0 NULL 1 0.4222 0.0010 0.4222 0.0010 0.0000 0.0000 10.0440 0.1275 16.9441 13.5492 8.1020 56368.3 0.4 9.43600e-01 6.54900e-01 -1.55040e-02 4.67554e-02 2.23283e+01 8.11528e-02 2.13876e-05 1.59860e-06 1.53734e-02 -8.68183e-07 -5.41189e-08 39 34.9527 0.6966 0.9135 -0.0187
SN: psc490561 15 0 NULL 1 0.3159 0.0010 0.3159 0.0010 0.0000 0.0000 10.4550 0.4510 7.5276 5.5066 4.4236 56368.8 0.3 -3.41490e-01 7.18100e-01 -1.37105e-01 7.25193e-02 2.27751e+01 1.05700e-01 1.39194e-05 1.35534e-06 1.79161e-02 -6.53929e-07 -6.54209e-08 54 45.9056 0.8039 0.9750 0.0008
SN: psc490579 15 0 NULL 1 0.2106 0.0010 0.2106 0.0010 0.0000 0.0000 11.2360 0.0665 12.7353 11.0945 7.4498 56375.4 0.7 -3.94261e-01 6.94100e-01 1.19300e-01 6.17990e-02 2.12377e+01 7.39792e-02 5.70723e-05 3.88876e-06 8.44348e-03 -1.55310e-06 -1.57392e-07 29 19.1658 0.9365 -99.0000 0.0062
SN: psc500001 15 0 NULL 1 0.2158 0.0010 0.2158 0.0010 0.0000 0.0000 11.0780 0.0525 24.8401 23.8006 22.1982 56387.9 0.5 -1.95781e+00 5.58700e-01 -4.29012e-02 3.39895e-02 2.07768e+01 3.98910e-02 8.72752e-05 3.20657e-06 3.86778e-03 -4.98879e-07 -8.49228e-08 13 9.0631 0.8270 -99.0000 0.0060
SN: psc500007 15 0 NULL 1 0.3205 0.0010 0.3205 0.0010 0.0000 0.0000 11.0430 0.0630 5.6165 4.9672 4.9379 56374.6 0.6 -1.52938e+00 9.67700e-01 5.32180e-02 1.27800e-01 2.23691e+01 1.89500e-01 2.02476e-05 3.53358e-06 6.90877e-02 -2.53680e-06 -3.84780e-07 38 49.2603 0.1257 0.9028 0.0000
SN: psc500009 15 0 NULL 1 0.3451 0.0010 0.3451 0.0010 0.0000 0.0000 11.5890 0.0225 9.8158 9.0206 7.0181 56384.7 0.7 -1.41482e+00 5.29700e-01 -2.82308e-02 5.13430e-02 2.19283e+01 6.63979e-02 3.04942e-05 1.86487e-06 7.69700e-03 -5.62818e-07 -5.78744e-08 50 54.6132 0.3036 1.0000 -0.0038
SN: psc500016 15 0 NULL 1 0.3115 0.0010 0.3115 0.0010 0.0000 0.0000 11.0970 0.0515 14.3805 13.4933 9.6895 56384.4 1.2 -1.40279e+00 5.35100e-01 5.94909e-02 4.25244e-02 2.18821e+01 6.05308e-02 3.16644e-05 1.76532e-06 2.88445e-03 5.58608e-08 -4.99825e-08 40 38.3295 0.5900 0.9998 0.0015
SN: psc500018 15 0 NULL 1 0.3633 0.0010 0.3633 0.0010 0.0000 0.0000 10.7530 0.2495 13.3602 12.7252 11.0452 56385.7 1.0 1.61120e+00 6.72300e-01 2.09200e-01 4.49334e-02 2.24015e+01 5.71146e-02 1.97742e-05 1.04021e-06 2.19090e-03 -2.15683e-07 -3.70568e-08 26 16.4281 0.9443 0.9800 -0.0067
SN: psc500020 15 0 NULL 1 0.2409 0.0010 0.2409 0.0010 0.0000 0.0000 11.5640 0.1545 21.5693 12.1366 8.6706 56364.3 0.8 -5.52140e-01 4.35800e-01 -1.32015e-01 6.20138e-02 2.06785e+01 9.75928e-02 9.56471e-05 8.59737e-06 8.11565e-03 -1.96016e-06 -4.85080e-07 29 20.9822 0.8884 -99.0000 0.0048
SN: psc500025 15 0 NULL 1 0.3216 0.0010 0.3216 0.0010 0.0000 0.0000 11.3090 0.0235 8.4060 7.8440 7.2178 56388.1 1.3 -6.77003e-01 7.23800e-01 2.33900e-01 5.41096e-02 2.24934e+01 6.94158e-02 1.80579e-05 1.15452e-06 8.70966e-03 -2.08825e-07 -4.82569e-08 43 29.3345 0.9562 0.9970 -0.0001
SN: psc500032 15 0 NULL 1 0.2251 0.0010 0.2251 0.0010 0.0000 0.0000 11.3500 55.5285 13.3072 12.9220 11.9204 56390.8 0.5 -6.64518e-01 5.70600e-01 2.35500e-01 4.23506e-02 2.15821e+01 5.53938e-02 4.15818e-05 2.12148e-06 6.46062e-03 -5.87276e-07 -7.23671e-08 27 28.2505 0.4512 -99.0000 0.0056
SN: psc500035 15 0 NULL 1 0.2232 0.0010 0.2232 0.0010 0.0000 0.0000 11.7400 0.0370 34.4579 32.5961 28.2895 56384.4 0.6 -2.50248e+00 4.17700e-01 -7.15751e-02 3.13028e-02 2.08280e+01 3.76361e-02 8.32866e-05 2.88706e-06 8.73772e-04 1.27499e-07 -6.18663e-08 15 15.5353 0.4858 -99.0000 0.0056
SN: psc500039 15 0 NULL 1 0.2391 0.0010 0.2391 0.0010 0.0000 0.0000 9.2100 0.3905 19.3627 9.5872 6.3047 56366.8 0.5 -1.18245e+00 4.24600e-01 -1.49237e-01 8.01112e-02 2.11603e+01 1.25200e-01 6.13662e-05 7.07658e-06 1.22696e-02 -1.84342e-06 -5.14768e-07 21 14.4615 0.8843 -99.0000 0.0049
SN: psc500043 15 0 NULL 1 0.2526 0.0010 0.2526 0.0010 0.0000 0.0000 10.8600 0.2030 31.7844 19.1782 14.7266 56386.0 0.5 -2.53386e+00 3.75800e-01 5.12011e-02 3.37992e-02 2.15894e+01 4.30272e-02 4.13531e-05 1.63880e-06 2.09290e-03 -9.39550e-08 -4.51070e-08 26 34.9547 0.1400 1.0000 0.0043
SN: psc500048 15 0 NULL 1 0.2484 0.0010 0.2484 0.0010 0.0000 0.0000 10.7120 0.0125 23.2004 22.1013 20.8577 56378.1 0.4 2.81400e-01 3.22500e-01 1.67700e-01 3.62480e-02 2.16346e+01 5.49814e-02 3.96624e-05 2.00850e-06 2.52198e-03 -2.95582e-07 -6.08668e-08 29 20.3919 0.9059 -99.0000 0.0045
SN: psc500049 15 0 NULL 1 0.3459 0.0010 0.3459 0.0010 0.0000 0.0000 11.5390 0.0530 19.3813 16.3049 11.0805 56380.8 0.7 1.23310e+00 4.91400e-01 -4.27902e-02 3.88062e-02 2.17767e+01 5.42804e-02 3.50681e-05 1.75320e-06 2.55968e-03 -3.75798e-07 -5.11948e-08 27 20.4328 0.8482 1.0000 -0.0040
SN: psc500065 15 0 NULL 1 0.2850 0.0010 0.2850 0.0010 0.0000 0.0000 10.0160 0.2820 13.5210 13.1188 12.8751 56368.1 0.1 -2.57738e-01 4.07600e-01 -2.59110e-01 5.15551e-02 2.07378e+01 9.00015e-02 9.07313e-05 7.52113e-06 1.42722e-02 -2.63528e-06 -3.43082e-07 35 42.8788 0.2000 1.0000 0.0028
SN: psc500067 15 0 NULL 1 0.2952 0.0010 0.2952 0.0010 0.0000 0.0000 9.4770 0.1905 17.2141 15.7379 15.4947 56376.0 0.8 -1.31167e+00 2.84000e-01 2.40100e-01 5.40010e-02 2.18613e+01 9.48603e-02 3.22481e-05 2.81750e-06 5.04773e-03 -3.88568e-07 -1.32140e-07 38 38.0237 0.5143 0.7401 0.0024
SN: psc500074 15 0 NULL 1 0.4229 0.0010 0.4229 0.0010 0.0000 0.0000 9.4470 0.4210 14.1474 11.5709 7.8569 56389.6 0.7 1.05040e+00 5.96000e-01 -1.60039e-02 4.33621e-02 2.23268e+01 5.16669e-02 2.14233e-05 1.01947e-06 5.25167e-03 -3.15062e-07 -3.07617e-08 51 60.4898 0.1705 1.0000 -0.0190
SN: psc500078 15 0 NULL 1 0.3564 0.0010 0.3564 0.0010 0.0000 0.0000 10.7190 0.0095 16.5730 9.7598 8.1182 56385.8 0.2 9.74500e-01 5.54700e-01 2.27500e-01 4.74812e-02 2.23925e+01 6.13138e-02 1.99180e-05 1.12481e-06 5.56178e-03 -2.82141e-07 -4.46321e-08 44 42.3210 0.5861 1.0000 -0.0056
SN: psc500085 15 0 NULL 1 0.3982 0.0010 0.3982 0.0010 0.0000 0.0000 11.4760 0.0050 14.4662 12.6917 9.2590 56389.8 0.6 8.93200e-01 5.15800e-01 -8.59244e-03 3.61381e-02 2.20957e+01 4.43624e-02 2.63391e-05 1.07619e-06 3.95571e-03 -2.77219e-07 -2.74097e-08 55 51.1586 0.6583 1.0000 -0.0122
SN: psc500091 15 0 NULL 1 0.3398 0.0010 0.3398 0.0010 0.0000 0.0000 10.2970 0.3270 16.0507 14.9123 13.6523 56393.2 0.5 -2.17762e+00 6.67400e-01 -5.09932e-02 4.02939e-02 2.21046e+01 4.70562e-02 2.59026e-05 1.12263e-06 1.12904e-02 -3.55638e-07 -3.32614e-08 23 22.4407 0.5530 0.9994 -0.0030
SN: psc500093 15 0 NULL 1 0.4808 0.0010 0.4808 0.0010 0.0000 0.0000 9.7120 0.5580 15.8280 12.5208 8.6362 56388.7 1.0 2.02020e+00 7.65300e-01 2.29287e-03 4.63730e-02 2.26999e+01 4.96562e-02 1.55070e-05 7.09213e-07 -6.42376e-04 -2.56253e-07 -1.84731e-08 26 27.8785 0.4173 -99.0000 -0.0412
SN: psc500099 15 0 NULL 1 0.4204 0.0010 0.4204 0.0010 0.0000 0.0000 11.8290 0.1145 15.1289 12.4798 11.1130 56381.1 0.6 -2.37516e-01 6.30900e-01 -1.31247e-01 4.63793e-02 2.22316e+01 6.38253e-02 2.33650e-05 1.37352e-06 1.06931e-02 -5.38930e-07 -4.47190e-08 28 33.7676 0.2479 0.9975 -0.0180
SN: psc500102 15 0 NULL 1 0.2362 0.0010 0.2362 0.0010 0.0000 0.0000 10.1340 0.2195 47.2484 28.1281 26.8735 56400.1 0.2 1.61600e-01 2.42200e-01 6.23677e-03 3.25898e-02 2.10466e+01 4.36252e-02 6.81247e-05 2.73727e-06 3.43762e-03 -3.58492e-07 -7.59562e-08 15 28.4642 0.0278 -99.0000 0.0051
SN: psc500163 15 0 NULL 1 0.2548 0.0010 0.2548 0.0010 0.0000 0.0000 10.6290 0.0695 14.8120 13.5442 8.1031 56400.5 0.4 5.88330e-03 3.79100e-01 2.22700e-01 4.49422e-02 2.17949e+01 6.23180e-02 3.42255e-05 1.96444e-06 5.25321e-03 -3.15337e-07 -7.79168e-08 54 35.7763 0.9793 -99.0000 0.0042
SN: psc500165 15 0 NULL 1 0.5105 0.0010 0.5105 0.0010 0.0000 0.0000 11.2840 0.0575 7.0677 6.1581 4.0039 56384.9 1.1 -1.16127e+00 8.40000e-01 3.01372e-02 6.98193e-02 2.32477e+01 8.54143e-02 9.46060e-06 7.44260e-07 8.73518e-03 -3.63376e-07 -2.20278e-08 55 54.0534 0.5489 -99.0000 -0.0525
SN: psc500256 15 0 NULL 1 0.2957 0.0010 0.2957 0.0010 0.0000 0.0000 9.8400 0.2665 17.4786 15.0536 14.8057 56402.7 0.3 -3.25744e-01 3.84600e-01 6.55877e-02 4.02354e-02 2.18138e+01 5.90017e-02 3.36952e-05 1.83108e-06 5.37572e-03 -3.99548e-07 -6.10133e-08 21 14.1734 0.8952 1.0000 0.0023
SN: psc500274 15 0 NULL 1 0.4348 0.0010 0.4348 0.0010 0.0000 0.0000 9.4810 0.3370 10.4342 7.3874 6.3755 56394.2 0.8 -1.06876e+00 8.47700e-01 2.06600e-01 7.31401e-02 2.30916e+01 8.27598e-02 1.06358e-05 8.10711e-07 6.65848e-03 -3.03099e-07 -4.77388e-08 54 60.2920 0.2903 0.9998 -0.0235
SN: psc500328 15 0 NULL 1 0.4554 0.0010 0.4554 0.0010 0.0000 0.0000 11.0880 0.0655 16.5210 7.9680 5.4785 56398.9 0.7 3.37500e-01 5.00000e-01 -1.50310e-02 4.58966e-02 2.25114e+01 5.05724e-02 1.82804e-05 8.51480e-07 5.21867e-03 -2.56949e-07 -1.79502e-08 58 60.9956 0.3687 1.0000 -0.0314
SN: psc500362 15 0 NULL 1 0.5165 0.0010 0.5165 0.0010 0.0000 0.0000 11.9120 0.6860 6.1220 6.0024 5.7737 56395.4 0.8 -1.29766e+00 9.42700e-01 9.06292e-02 8.04344e-02 2.31077e+01 9.02693e-02 1.07780e-05 8.96092e-07 1.13962e-02 -4.76075e-07 -5.08589e-08 59 84.3627 0.0208 0.9504 -0.0540
SN: psc500369 15 0 NULL 1 0.5758 0.0010 0.5758 0.0010 0.0000 0.0000 10.0870 0.5395 13.0264 10.0399 4.7395 56397.0 0.9 -6.07767e-01 9.02300e-01 1.99919e-02 2.36951e-02 2.30530e+01 5.79615e-02 1.14975e-05 6.13791e-07 1.63909e-02 -4.00567e-07 -2.50279e-08 24 24.6704 0.4238 0.9917 -0.0695
SN: psc500389 15 0 NULL 1 0.4927 0.0010 0.4927 0.0010 0.0000 0.0000 11.6870 0.0925 11.2657 10.1011 8.6515 56402.3 0.5 4.77200e-01 4.42600e-01 -1.32975e-01 3.92261e-02 2.22392e+01 4.89340e-02 2.38020e-05 1.07276e-06 2.70597e-03 -3.10915e-07 -1.37431e-08 60 54.7244 0.7012 0.9961 -0.0457
SN: psc500394 15 0 NULL 1 0.5963 0.0010 0.5963 0.0010 0.0000 0.0000 11.3130 0.1470 5.4042 4.6485 4.1180 56400.8 1.1 -7.25069e-01 8.79400e-01 -2.08954e-01 6.15441e-02 2.32271e+01 8.81390e-02 9.84158e-06 7.98930e-07 6.13121e-04 -4.33414e-07 -5.43879e-10 59 58.1815 0.5057 -99.0000 -0.0748
SN: psc500396 15 0 NULL 1 0.5562 0.0010 0.5562 0.0010 0.0000 0.0000 10.3960 0.5495 11.5412 10.3734 7.1256 56406.5 0.6 4.18000e-01 5.18800e-01 -2.38174e-02 5.86960e-02 2.29839e+01 6.00344e-02 1.21956e-05 6.74343e-07 8.50441e-03 -2.51591e-07 -2.17335e-08 61 78.2047 0.0802 1.0000 -0.0644
SN: psc500457 15 0 NULL 1 0.4427 0.0010 0.4427 0.0010 0.0000 0.0000 11.8270 0.0735 6.5650 4.2267 4.1879 56403.2 0.7 -3.83120e-01 8.45100e-01 1.57400e-01 8.22955e-02 2.27083e+01 1.01200e-01 1.51813e-05 1.41563e-06 2.98547e-02 -8.28122e-07 -7.46657e-08 60 71.9267 0.1598 -99.0000 -0.0266
SN: psc500484 15 0 NULL 1 0.3248 0.0010 0.3248 0.0010 0.0000 0.0000 10.2160 0.0615 5.5056 5.1653 4.2611 56411.6 0.9 -4.46370e-02 8.01100e-01 1.45700e-01 9.82621e-02 2.28532e+01 1.38700e-01 1.29706e-05 1.65746e-06 2.99900e-02 -7.32369e-07 -1.42682e-07 49 39.0738 0.8678 0.9463 -0.0006
SN: psc500504 15 0 NULL 1 0.1990 0.0010 0.1990 0.0010 0.0000 0.0000 11.0750 0.0845 25.1182 17.4344 15.6433 56415.4 0.3 -7.90379e-01 2.65100e-01 1.14600e-01 3.63383e-02 2.08286e+01 4.40481e-02 8.31432e-05 3.37310e-06 1.68834e-03 -3.55577e-07 -9.33432e-08 26 37.0680 0.0938 -99.0000 0.0068
SN: psc510122 15 0 NULL 1 0.3553 0.0010 0.3553 0.0010 0.0000 0.0000 11.0360 0.0670 12.4934 11.9983 9.8352 56422.8 0.5 -1.02949e+00 5.07800e-01 -9.98153e-02 3.82058e-02 2.21126e+01 4.44671e-02 2.57713e-05 1.05548e-06 1.64062e-03 -2.43810e-07 -2.38818e-08 53 50.2841 0.6185 0.8726 -0.0054
SN: psc510147 15 0 NULL 1 0.3534 0.0010 0.3534 0.0010 0.0000 0.0000 10.4120 0.8460 25.6578 14.0439 13.4821 56409.8 0.2 1.26100e+00 3.82800e-01 2.66395e-02 4.19307e-02 2.17775e+01 5.34773e-02 3.50799e-05 1.72784e-06 3.63981e-03 -2.96796e-07 -6.24262e-08 39 38.8351 0.5226 1.0000 -0.0051
SN: psc510167 15 0 NULL 1 0.4188 0.0010 0.4188 0.0010 0.0000 0.0000 11.4080 0.1125 12.1210 8.5112 7.9022 56411.9 0.6 5.81900e-01 6.53900e-01 -8.88362e-02 5.24924e-02 2.24849e+01 6.71876e-02 1.84927e-05 1.14437e-06 1.28785e-02 -5.72039e-07 -2.80058e-08 54 55.8507 0.4427 1.0000 -0.0174
SN: psc510175 15 0 NULL 1 0.3599 0.0010 0.3599 0.0010 0.0000 0.0000 9.9440 0.3725 19.0197 18.7896 12.2597 56417.3 0.1 2.66900e-01 4.01900e-01 -9.64725e-02 3.49500e-02 2.16950e+01 3.70770e-02 3.78876e-05 1.29383e-06 1.68778e-04 -1.83919e-07 -3.15497e-08 47 41.8446 0.7219 1.0000 -0.0062
SN: psc510203 15 0 NULL 1 0.4198 0.0010 0.4198 0.0010 0.0000 0.0000 11.3290 0.2680 14.3090 12.1943 10.2438 56417.6 0.5 -7.22620e-01 4.90900e-01 1.00300e-01 5.32578e-02 2.29160e+01 5.69681e-02 1.24376e-05 6.52595e-07 2.88751e-03 -1.11185e-07 -2.64117e-08 50 37.1085 0.9275 0.9921 -0.0178
SN: psc510234 15 0 NULL 1 0.3402 0.0010 0.3402 0.0010 0.0000 0.0000 11.1850 0.0205 21.1396 15.7780 14.0977 56414.6 0.6 6.87700e-01 4.59200e-01 -3.04656e-02 3.71289e-02 2.19284e+01 4.25222e-02 3.04717e-05 1.19341e-06 5.50062e-05 -1.53378e-07 -3.09310e-08 42 34.3103 0.7946 1.0000 -0.0031
SN: psc510245 15 0 NULL 1 0.5432 0.0010 0.5432 0.0010 0.0000 0.0000 11.4750 0.2395 6.5004 5.6448 5.1395 56413.6 1.1 2.04570e+00 9.56600e-01 1.28300e-01 8.02030e-02 2.32099e+01 8.85833e-02 9.87314e-06 8.05532e-07 1.56667e-02 -5.25449e-07 -3.57631e-08 65 45.8994 0.9718 -99.0000 -0.0610
SN: psc510305 15 0 NULL 1 0.6174 0.0010 0.6174 0.0010 0.0000 0.0000 9.5730 0.4360 10.3936 7.0880 5.4357 56438.4 0.7 -3.58399e-01 5.65800e-01 -2.16868e-01 4.99134e-02 2.30186e+01 6.88369e-02 1.19382e-05 7.56899e-07 4.37289e-03 -3.34537e-07 -6.65624e-09 60 54.6004 0.7054 1.0000 -0.0760
SN: psc510641 15 0 NULL 1 0.4790 0.0010 0.4790 0.0010 0.0000 0.0000 11.1180 0.0580 9.6379 7.7900 4.2438 56436.1 1.1 -9.71093e-01 9.32500e-01 1.91599e-02 8.54578e-02 2.23284e+01 8.71546e-02 2.18187e-05 1.75144e-06 2.48493e-02 -1.03570e-06 -4.42049e-08 14 19.7770 0.1807 0.9887 -0.0405
SN: psc510650 15 0 NULL 1 0.1830 0.0010 0.1830 0.0010 0.0000 0.0000 11.8810 0.0350 38.7115 25.7947 24.8712 56426.4 0.3 -1.97635e+00 4.07200e-01 3.66441e-02 3.41156e-02 2.06794e+01 3.83190e-02 9.53176e-05 3.36406e-06 3.12790e-03 -4.36087e-07 -8.76325e-08 11 13.9287 0.3053 -99.0000 0.0077
SN: psc510653 15 0 NULL 1 0.3520 0.0010 0.3520 0.0010 0.0000 0.0000 9.3200 0.1965 33.1532 24.6503 22.6654 56424.0 0.1 8.17600e-01 4.19500e-01 -7.82626e-02 3.02006e-02 2.15859e+01 3.48736e-02 4.18413e-05 1.34393e-06 2.24909e-03 -2.30494e-07 -3.12490e-08 18 27.1510 0.1012 0.9530 -0.0049
SN: psc520011 15 0 NULL 1 0.2822 0.0010 0.2822 0.0010 0.0000 0.0000 11.2590 0.1080 25.2286 23.7962 23.3492 56445.9 0.3 -4.33887e-01 2.18200e-01 -5.01573e-02 2.77742e-02 2.14086e+01 3.70582e-02 4.89071e-05 1.66929e-06 8.84137e-04 -9.47141e-08 -3.86487e-08 48 62.2716 0.0808 1.0000 0.0030
SN: psc520015 15 0 NULL 1 0.2671 0.0010 0.2671 0.0010 0.0000 0.0000 11.0900 0.4680 20.7184 15.1813 14.1414 56452.6 0.3 -6.66872e-01 5.87000e-01 -1.40871e-01 3.96077e-02 2.09846e+01 5.55014e-02 7.22316e-05 3.69238e-06 1.16129e-02 -1.45966e-06 -1.17346e-07 16 8.9170 0.9428 0.9989 0.0036
SN: psc520016 15 0 NULL 1 0.4480 0.0010 0.4480 0.0010 0.0000 0.0000 10.0110 0.3850 24.9430 17.2086 10.6835 56423.4 0.5 9.14400e-01 4.51700e-01 -7.29922e-02 3.45368e-02 2.23520e+01 3.64487e-02 2.11166e-05 7.08894e-07 -8.84647e-04 -1.60647e-07 -1.16266e-08 41 47.5743 0.2562 1.0000 -0.0286
SN: psc520017 15 0 NULL 1 0.6156 0.0010 0.6156 0.0010 0.0000 0.0000 11.7210 0.9910 14.0988 10.0840 8.6222 56446.2 2.3 6.88500e-01 1.95500e-01 -1.88131e-01 1.18800e-01 2.31154e+01 7.60570e-02 1.09268e-05 7.65437e-07 2.85113e-03 -3.47360e-08 -3.44968e-09 55 54.6009 0.4898 1.0000 -0.0766
SN: psc520021 15 0 NULL 1 0.4095 0.0010 0.4095 0.0010 0.0000 0.0000 10.4440 0.3040 13.5454 6.6604 4.9124 56438.1 0.7 6.23809e-02 7.18700e-01 2.50000e-01 3.05780e-02 2.28284e+01 6.12457e-02 1.34351e-05 7.57868e-07 1.88937e-03 -3.60790e-07 -1.09178e-08 32 29.6016 0.6371 -99.0000 -0.0140
SN: psc520031 15 0 NULL 1 0.3575 0.0010 0.3575 0.0010 0.0000 0.0000 9.9410 0.4855 17.2680 16.4661 12.7928 56430.9 0.4 3.47900e-01 4.77600e-01 -4.18663e-02 3.80957e-02 2.19774e+01 4.58984e-02 2.91994e-05 1.23437e-06 3.75683e-03 -3.25308e-07 -2.86101e-08 17 21.3568 0.2618 0.9699 -0.0058
SN: psc520054 15 0 NULL 1 0.4210 0.0010 0.4210 0.0010 0.0000 0.0000 9.8790 0.2195 8.9211 5.5528 3.5062 56431.1 0.6 -3.45601e-02 9.41400e-01 3.75117e-02 8.12035e-02 2.28593e+01 9.54323e-02 1.31097e-05 1.15230e-06 1.48739e-03 -7.30660e-07 -4.07457e-08 60 44.0278 0.9501 0.8340 -0.0183
