Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[806]   3.58  7.9e-3   1.11   0.96   3.35   3.87   4.15    4.6  19884    1.0
outl_loglike[807]   3.93  3.3e-3   0.51   2.61   3.74   4.03   4.25   4.66  24906    1.0
outl_loglike[808]   4.03  2.7e-3   0.41   3.03   3.85   4.08   4.29   4.69  23716    1.0
outl_loglike[809] -52.49    0.16  18.01  -92.6 -63.41 -50.67 -39.62 -22.76  13313    1.0
outl_loglike[810]  -1153    2.29 199.51  -1602  -1270  -1132  -1013 -825.3   7592    1.0
outl_loglike[811]  -8.83    0.03   3.23 -16.19 -10.65  -8.51  -6.56  -3.53  15577    1.0
outl_loglike[812] -35.99     0.1  11.21 -61.19 -42.68 -34.84 -28.01  -17.5  12026    1.0
outl_loglike[813]   3.08  5.4e-3   0.91   0.93    2.6   3.23   3.73   4.42  28131    1.0
outl_loglike[814]   3.65  2.5e-3   0.49   2.56   3.37    3.7   3.98   4.47  37045    1.0
outl_loglike[815]   2.08  7.5e-3   1.02  -0.19   1.49   2.18   2.78   3.79  18412    1.0
outl_loglike[816]   4.08  2.3e-3   0.34   3.36   3.89    4.1    4.3    4.7  21605    1.0
outl_loglike[817]  -8.47    0.03   3.43 -16.13  -10.5  -8.13  -6.05  -2.77  13305    1.0
outl_loglike[818]   4.17  2.1e-3   0.29   3.59   3.99   4.17   4.35   4.73  18035    1.0
outl_loglike[819]  -4.67    0.06   6.77 -19.97  -9.09  -3.84   1.29   4.01  12765    1.0
outl_loglike[820]   3.68  3.4e-3   0.63   2.13   3.38   3.81   4.12   4.59  34782    1.0
outl_loglike[821]   4.23  1.9e-3   0.25   3.77   4.05   4.21   4.39   4.76  17418    1.0
outl_loglike[822]   2.25  9.5e-3   1.57  -1.88   1.59   2.59   3.32   4.22  27648    1.0
outl_loglike[823] -31.78    0.09  10.17 -54.47 -37.88 -30.72 -24.52 -15.08  13995    1.0
outl_loglike[824]   4.17  2.1e-3   0.28   3.61    4.0   4.17   4.35   4.73  18176    1.0
outl_loglike[825]  -1.94    0.02    2.8  -8.13  -3.68  -1.66   0.17   2.52  21313    1.0
outl_loglike[826]   2.78  6.4e-3   0.94    0.6   2.25   2.89   3.44   4.23  21364    1.0
outl_loglike[827]   3.47  3.0e-3   0.53   2.31   3.16   3.52   3.84   4.39  30897    1.0
outl_loglike[828]   4.04  2.7e-3    0.4   3.08   3.86   4.09   4.29    4.7  21305    1.0
outl_loglike[829] -18.96    0.06   6.19  -32.6 -22.78 -18.43 -14.54  -8.57  10956    1.0
outl_loglike[830]   4.21  1.9e-3   0.26   3.73   4.04    4.2   4.38   4.75  18174    1.0
outl_loglike[831]   2.26    0.01   1.41  -1.26   1.58   2.51   3.24   4.22  17865    1.0
outl_loglike[832]  -1.27    0.02   2.53  -6.84  -2.87  -1.01   0.63   2.76  13339    1.0
outl_loglike[833]   4.16  2.1e-3    0.3   3.55   3.98   4.16   4.34   4.73  20595    1.0
outl_loglike[834]   3.74  2.6e-3   0.52    2.5   3.47   3.82   4.09   4.55  40103    1.0
outl_loglike[835]   4.21  2.0e-3   0.27   3.71   4.03    4.2   4.37   4.75  17277    1.0
outl_loglike[836]   4.05  2.2e-3   0.37   3.19   3.85   4.08   4.28   4.68  26977    1.0
outl_loglike[837]   0.55    0.01   1.66  -3.37  -0.36    0.8   1.72   3.11  23645    1.0
outl_loglike[838]   3.17  5.1e-3   0.95   0.85   2.71   3.35   3.83   4.44  35167    1.0
outl_loglike[839]  -10.0    0.04   3.73 -18.36 -12.23  -9.64  -7.38  -3.71  10903    1.0
outl_loglike[840]   3.78  3.0e-3   0.58   2.31   3.52    3.9   4.17    4.6  38609    1.0
outl_loglike[841]   4.15  2.2e-3    0.3   3.52   3.98   4.16   4.35   4.73  18219    1.0
outl_loglike[842]   4.17  2.2e-3   0.29   3.58    4.0   4.17   4.36   4.74  17597    1.0
outl_loglike[843]   3.94  2.5e-3   0.42   2.99   3.71   3.98   4.22   4.65  27071    1.0
outl_loglike[844]    3.8  2.5e-3   0.46   2.77   3.54   3.85   4.11   4.57  33414    1.0
outl_loglike[845]   3.65  4.9e-3   0.86   1.47   3.37   3.88   4.17   4.62  30709    1.0
outl_loglike[846]  -0.14    0.01   1.99  -4.85  -1.25   0.18    1.3   2.82  25082    1.0
outl_loglike[847]   4.01  2.2e-3   0.37   3.18    3.8   4.03   4.25   4.65  27444    1.0
outl_loglike[848]   4.17  2.1e-3   0.29   3.59    4.0   4.17   4.35   4.73  19365    1.0
outl_loglike[849]  -4.78    0.05   4.96 -15.64  -7.92  -4.45  -0.93   2.95   9618    1.0
outl_loglike[850]   4.07  2.4e-3   0.36   3.22   3.89    4.1    4.3    4.7  22812    1.0
outl_loglike[851]   4.09  2.4e-3   0.35    3.3    3.9   4.11   4.31   4.71  21211    1.0
outl_loglike[852]   2.58    0.01   1.78  -2.41   2.05   3.04    3.7    4.4  27730    1.0
outl_loglike[853]  -10.2    0.04   5.28 -21.77 -13.37  -9.72  -6.51  -1.06  14671    1.0
outl_loglike[854]   4.15  2.0e-3    0.3   3.53   3.98   4.15   4.34   4.71  22423    1.0
outl_loglike[855]   3.46  9.8e-3    1.4   0.09   3.24   3.85   4.16   4.61  20292    1.0
outl_loglike[856]   3.98  2.6e-3   0.41   3.03   3.77   4.02   4.25   4.68  25764    1.0
outl_loglike[857]   2.95  4.9e-3    0.8   1.15   2.49   3.04   3.52   4.26  26503    1.0
outl_loglike[858]   1.51    0.01   1.56  -2.29   0.71   1.77    2.6   3.76  18042    1.0
outl_loglike[859]   4.14  2.1e-3    0.3    3.5   3.96   4.14   4.33   4.72  21592    1.0
outl_loglike[860]   4.09  2.0e-3   0.33   3.32   3.92   4.12    4.3   4.68  28490    1.0
outl_loglike[861]   4.11  2.3e-3   0.34   3.34   3.92   4.12   4.32   4.71  21481    1.0
outl_loglike[862] -14.33    0.05   7.36 -30.83 -18.58 -13.54  -9.18  -1.99  18280    1.0
outl_loglike[863]    4.2  2.0e-3   0.27   3.69   4.02   4.19   4.37   4.75  18676    1.0
outl_loglike[864]   4.17  2.1e-3   0.29   3.59    4.0   4.17   4.35   4.73  19454    1.0
outl_loglike[865]   3.97  2.9e-3   0.48   2.73    3.8   4.05   4.25   4.65  27854    1.0
outl_loglike[866]   3.65  3.3e-3   0.61    2.2   3.33   3.74   4.07   4.57  34889    1.0
outl_loglike[867]   4.08  2.7e-3   0.37    3.2    3.9   4.11   4.31   4.71  19457    1.0
outl_loglike[868] -14.63    0.06   6.94 -30.35 -18.75 -13.92  -9.75   -3.1  13618    1.0
outl_loglike[869]   0.42    0.02   1.89  -3.96  -0.66   0.69   1.78   3.31  13622    1.0
outl_loglike[870]   1.76  9.6e-3   1.73  -2.79   1.05   2.14   2.94   3.98  32268    1.0
outl_loglike[871]   3.85  2.6e-3    0.4   2.99    3.6   3.87   4.12   4.58  23893    1.0
outl_loglike[872]  -7.98    0.03   3.63 -16.21  -10.1  -7.59  -5.45  -1.93  17195    1.0
outl_loglike[873]   3.59  2.5e-3    0.5   2.45    3.3   3.64   3.94   4.45  39919    1.0
outl_loglike[874]   4.02  2.4e-3   0.39   3.11   3.83   4.06   4.27   4.68  26459    1.0
outl_loglike[875]    2.4  4.6e-3   0.88   0.41   1.91   2.49   3.01   3.85  36095    1.0
outl_loglike[876]   3.48  3.6e-3   0.63   2.05   3.13   3.56   3.92   4.47  30384    1.0
outl_loglike[877] -21.62    0.05   5.34 -33.61 -24.73 -21.05  -17.9  -12.8  10468    1.0
outl_loglike[878]   2.61  4.3e-3   0.86   0.65   2.12   2.71   3.21    4.0  39814    1.0
outl_loglike[879] -18.69    0.07   7.67 -36.23 -23.22 -17.74 -13.21  -6.42  11314    1.0
outl_loglike[880]   4.18  2.0e-3   0.28   3.63    4.0   4.18   4.36   4.74  18587    1.0
outl_loglike[881]  -7.63    0.03   4.94 -18.45 -10.57  -7.27  -4.24   1.16  21857    1.0
lp__              -509.8    0.61  50.81 -609.7 -544.1 -509.8 -475.3 -410.4   6915    1.0

Samples were drawn using NUTS at Tue Sep 17 10:41:19 2019.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
